0.85137451,0.35503661,0.948525141,0.820137388,-0.531013809,1.908754768,-0.514668234,-0.398098784
0.865428294,0.403885671,0.96706966,0.820754479,-0.936166008,1.912052409,-0.531009192,-0.424173047
0.861422825,0.337842094,0.948434121,0.826628234,-0.950877741,1.890530773,-0.496980194,-0.437395862
0.85030451,0.321878694,0.949096613,0.8548551,-0.927418932,1.886664782,-0.491913294,-0.496609447
0.816308249,0.355473034,0.995097044,0.874953716,-0.910759265,1.885942554,-0.598921347,-0.483694415
0.838364069,0.320626232,0.985488252,0.813240471,-0.902766776,1.882764506,-0.53534927,-0.52520384
0.82387007,0.264594361,1.000307821,0.871598006,-0.870818447,1.905539307,-0.69194374,-0.552040835
0.890837766,0.340657871,0.971526756,0.844197802,-0.929009463,1.901609997,-0.676350583,-0.589817858
0.836343084,0.36348222,0.980969657,0.894565816,-0.900305072,1.89802596,-0.852206719,-0.629280186
0.847228792,0.328764936,0.899567914,0.868532247,-0.974504966,1.909268832,-0.890193832,-0.689656772
0.7792885,0.552133364,0.953125174,0.818628315,-1.187830753,1.662810579,-0.481242168,-0.474253751
0.693610221,0.535632421,0.954025479,0.843837037,-1.181118323,1.707210196,-0.545646963,-0.496334227
0.712660706,0.495578632,0.944078226,0.863248684,-1.148143701,1.729247773,-0.622380474,-0.538280178
0.58441337,0.497333523,1.006302179,0.863660219,-1.250736383,1.710229151,-0.73730986,-0.599623883
0.683675688,0.476673393,0.927609569,0.942843295,-1.221426863,1.707859796,-0.694024115,-0.607174514
0.704984101,0.505156423,0.893447249,0.870063197,-1.23638955,1.742232719,-0.7869413,-0.664409553
0.587996903,0.500306948,0.95133375,0.932730776,-1.246657685,1.698744983,-0.720649123,-0.671570483
0.556335727,0.503330222,0.804241348,0.974383323,-1.196622151,1.731557227,-0.770261526,-0.697483685
0.599606229,0.479102207,0.809713666,0.906821565,-1.20946188,1.728177403,-0.881089938,-0.748302518
0.613142413,0.508372828,0.757970544,0.905386914,-1.165603296,1.749719145,-0.879528791,-0.773382417
1.431514055,1.342419621,0.940123297,1.35332857,0.307230245,2.778453451,0.213997599,-1.262742354
1.489986337,1.342622054,1.124082635,1.415555592,0.132820642,2.661298976,0.151311939,-1.240191176
1.495896201,1.367042765,1.099004089,1.37609183,0.138751912,2.713790708,-0.161388063,-1.126974173
1.441058829,1.340797646,1.042647892,1.416602606,0.094230578,2.620878119,0.115550772,-1.139459234
1.373304759,1.367820018,0.936115001,1.375701333,0.106036575,2.557862443,0.181323237,-1.128808098
1.413505478,1.327481055,0.92144657,1.309223219,0.170126725,2.587022278,0.25999927,-1.071734631
1.487023831,1.309782636,0.917060777,1.293012961,0.14848271,2.551500214,0.270332222,-1.03089056
1.501291888,1.273837738,0.85090182,1.331507241,0.136580668,2.563411655,0.287646211,-0.998057779
1.432103237,1.275695916,1.010854429,1.349654978,0.128639517,2.586425939,0.504150386,-0.970034138
1.427909389,1.328026984,0.746858369,1.321464117,0.228342065,2.556733682,0.424132503,-0.938996914
1.212410018,1.227850789,1.083328825,1.209576932,-0.146575606,2.433525213,-0.189154509,-1.459598865
1.120853341,1.234718921,0.960278807,1.224391006,-0.137091919,2.413805292,-0.015840236,-1.526575562
1.161146193,1.206882894,1.032556783,1.307563515,-0.15245975,2.434717112,-0.123372701,-1.630792131
1.227352578,1.235568962,0.957295733,1.356346678,-0.275392165,2.438924271,-0.086633121,-1.685546291
1.168242969,1.20892803,0.945149997,1.307760676,-0.276307727,2.475085073,-0.156395306,-1.6935892
1.089194461,1.217746164,1.007327331,1.216054781,-0.221309703,2.537499913,-0.133413446,-1.632229492
1.167273068,1.261440998,0.979385691,1.29255513,-0.279781523,2.506004477,-0.245867025,-1.697219084
1.172373598,1.230984037,0.896527745,1.251581736,-0.251630168,2.514197171,-0.065895157,-1.68204767
1.211957397,1.233863126,0.782712443,1.297593447,-0.297464256,2.529013385,0.021604838,-1.697839395
1.139200877,1.195578392,0.898455553,1.308534356,-0.372890999,2.608058003,0.100667311,-1.691067974
0.040625848,1.01925633,0.373596618,0.594947457,-0.981280261,1.197837065,-0.413319171,-1.55090186
-0.047791621,0.902562773,0.247187939,0.485729103,-1.179767402,1.249070232,-0.3014164,-1.466705117
0.139627625,0.988494292,0.154328052,0.518478871,-1.08668088,1.310657635,-0.263813394,-1.469068016
0.002652273,0.931374685,0.115717996,0.341865917,-1.175313513,1.351719339,-0.318943121,-1.478151078
0.092187413,0.951004456,0.245045669,0.431633144,-1.246895608,1.423353117,-0.441395949,-1.468268555
0.195295537,0.944546234,0.13545957,0.406248312,-1.188933841,1.430058309,-0.39207826,-1.442193385
0.121647178,0.970649426,0.083670046,0.44843605,-1.247469292,1.438855958,-0.406524023,-1.477567448
0.040202107,0.931043406,0.057305197,0.4279349,-1.229854666,1.456887939,-0.332536552,-1.525492569
0.185889485,0.871278731,0.021035768,0.378631103,-1.24572505,1.450498697,-0.36255757,-1.519848352
0.205448446,0.817133377,-0.059734129,0.431121332,-1.27014522,1.440833389,-0.514693666,-1.524432549
0.560567653,0.887963544,-0.016994987,0.443964313,-1.356419142,1.446772481,-0.445110336,-1.502196497
0.544931243,0.845831275,-0.127801655,0.418351548,-1.323822038,1.498090334,-0.433445716,-1.513667157
0.603579728,0.786402432,-0.082432472,0.361308584,-1.3048252,1.491070195,-0.473314771,-1.516341137
0.549768448,0.858299755,0.034258201,0.29127105,-1.306899906,1.557209484,-0.471825206,-1.545857978
0.607137245,0.854656299,-0.172080647,0.313245133,-1.33213822,1.5440033,-0.417230663,-1.49713649
0.506798251,0.852521321,-0.097047752,0.250561879,-1.387545799,1.549997484,-0.473210786,-1.479163825
0.52852935,0.863968541,-0.293029674,0.212707024,-1.308112281,1.544355132,-0.380375543,-1.512615216
0.476952527,0.887452298,-0.083591977,0.124861977,-1.362872515,1.552233073,-0.346167749,-1.484691046
0.573828662,0.851100599,-0.217166123,-0.004837836,-1.387019213,1.58212589,-0.235294909,-1.419965385
0.510364011,0.839930552,-0.101262297,0.029906053,-1.362575538,1.594092535,-0.301461712,-1.388641697
0.710569582,0.499851695,0.226857353,0.642831836,-1.921650559,-0.166115013,-2.389936312,0.972301769
0.51496495,0.505613868,0.346342414,0.617791403,-1.854872381,-0.042643201,-2.368906026,0.961751629
0.493345401,0.408713474,0.437235617,0.574340007,-1.825497315,-0.021666037,-2.35815426,0.949251214
0.495041093,0.311548348,0.423452876,0.507134185,-1.798801405,-0.08375052,-2.345634092,0.941556634
0.371477625,0.332250144,0.422703778,0.432338179,-1.759441608,-0.06776888,-2.334241794,0.925755358
0.432893185,0.340199102,0.459240542,0.355450958,-1.751456011,-0.06162028,-2.346604658,0.91957443
0.477345948,0.305756724,0.356703193,0.395461091,-1.758516223,-0.072433437,-2.317929986,0.932585749
0.451969642,0.257329417,0.430033758,0.377969981,-1.678492916,-0.082500404,-2.339201557,0.916661472
0.571702676,0.308813376,0.413014096,0.355791665,-1.619489971,-0.072089816,-2.265176064,0.921291185
0.59469742,0.278445267,0.392230627,0.388621889,-1.611587814,-0.069576507,-2.275055753,0.926024558
0.619807259,0.291011229,0.379918968,0.654518919,-1.624444308,-0.129641359,-2.257795716,1.224947854
0.674475861,0.310037635,0.419418659,0.630328617,-1.626306734,-0.059814372,-2.241857484,1.16093688
0.700212007,0.332225482,0.427348353,0.580788263,-1.573811959,-0.05267966,-2.247281671,1.108990075
0.718785238,0.309525531,0.416130707,0.629642334,-1.56307252,-0.048180204,-2.261149772,1.073785207
